N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
1;EG101;I;COMPRESION Y ARGUMENTACION;00;3.0;2.0;5.0;4.0;NINGUNO
2;EG102;I;PENSAMIENTO RACIONAL Y ETICA;00;2.0;2.0;4.0;3.0;NINGUNO
3;EG103;I;MATEMATICA BASICA;00;3.0;2.0;5.0;4.0;NINGUNO
4;EG104;I;TALLER DE INNOVACION Y EMPRENDIMIENTO;00;2.0;2.0;4.0;3.0;NINGUNO
5;EG105;I;ECOLOGIA Y DESARROLLO SOSTENIBLE;00;2.0;2.0;4.0;3.0;NINGUNO
6;EG108;I;QUIMICA GENERAL;00;3.0;2.0;5.0;4.0;NINGUNO
7;IQ201;I;INTRODUCCION A INGENIERIA QUIMICA;00;3.0;0.0;3.0;3.0;NINGUNO
8;EG110;II;ESTADISTICA;00;3.0;2.0;5.0;4.0;NINGUNO
9;EG111;II;CALCULO DIFERENCIAL;00;3.0;2.0;5.0;4.0;EG103
10;EG112;II;FISICA I;00;3.0;2.0;5.0;4.0;NINGUNO
11;EG119;II;SEGURIDAD Y DEFENSA NACIONAL;00;2.0;2.0;4.0;3.0;NINGUNO
12;IQ202;II;QUIMICA GENERAL APLICADA;00;3.0;2.0;5.0;4.0;EG108
13;IQ203;II;QUIMICA ORGANICA I;00;2.0;2.0;4.0;3.0;NINGUNO
14;IQ204;II;INGLES TECNICO I;00;2.0;0.0;2.0;2.0;NINGUNO
15;ARQ209;III;GRAFICA PARA INGENIERIA;00;2.0;2.0;4.0;3.0;20.00
16;IQ206;III;QUIMICA INORGANICA;00;3.0;2.0;5.0;4.0;IQ202
17;IQ207;III;QUIMICA ORGANICA II;00;2.0;2.0;4.0;3.0;IQ203
18;IQ210;III;INGLES TECNICO II;00;1.0;2.0;3.0;2.0;IQ204
19;IQ301;III;TECNOLOGIA DE CERAMICA Y VIDRIO;00;2.0;2.0;4.0;3.0;IQ201
20;MAT205;III;CALCULO INTEGRAL;00;3.0;2.0;5.0;4.0;EG111
